2019-01-26 09:54:58,804 charges_calc.py:104 INFO called load_rentals_file function
2019-01-26 09:54:58,804 charges_calc.py:63  INFO load json file into data
2019-01-26 09:54:58,804 charges_calc.py:106 INFO called calculate_additional_fields function
2019-01-27 20:45:47,851 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,852 charges_calc.py:85  ERROR The rental end date 2017-10-18 00:00:00 is earlier than the rental start date 2018-09-02 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,852 charges_calc.py:85  ERROR The rental end date 2017-08-08 00:00:00 is earlier than the rental start date 2017-10-16 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,853 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,853 charges_calc.py:85  ERROR The rental end date 2017-03-30 00:00:00 is earlier than the rental start date 2017-09-14 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,854 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,854 charges_calc.py:85  ERROR The rental end date 2016-08-22 00:00:00 is earlier than the rental start date 2017-01-06 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,854 charges_calc.py:85  ERROR The rental end date 2017-05-20 00:00:00 is earlier than the rental start date 2017-12-09 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,855 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,855 charges_calc.py:85  ERROR The rental end date 2018-07-10 00:00:00 is earlier than the rental start date 2018-09-19 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,856 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,856 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,857 charges_calc.py:85  ERROR The rental end date 2017-07-14 00:00:00 is earlier than the rental start date 2017-12-03 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,857 charges_calc.py:85  ERROR The rental end date 2018-07-06 00:00:00 is earlier than the rental start date 2018-12-13 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,858 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,858 charges_calc.py:85  ERROR The rental end date 2016-01-05 00:00:00 is earlier than the rental start date 2018-02-10 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,859 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,859 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,859 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,860 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,861 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,861 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,862 charges_calc.py:85  ERROR The rental end date 2017-07-28 00:00:00 is earlier than the rental start date 2018-03-15 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,862 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,863 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,863 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,864 charges_calc.py:85  ERROR The rental end date 2016-01-06 00:00:00 is earlier than the rental start date 2018-12-02 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,865 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,865 charges_calc.py:85  ERROR The rental end date 2018-02-21 00:00:00 is earlier than the rental start date 2018-06-18 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,865 charges_calc.py:85  ERROR The rental end date 2016-10-13 00:00:00 is earlier than the rental start date 2016-10-23 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,866 charges_calc.py:85  ERROR The rental end date 2016-12-28 00:00:00 is earlier than the rental start date 2018-07-13 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,866 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:59:35,015 charges_calc.py:107 INFO Called load_rentals_file function
2019-01-27 20:59:35,015 charges_calc.py:63  INFO load json file into data
2019-01-27 20:59:35,015 charges_calc.py:109 INFO Called calculate_additional_fields function
2019-01-27 20:59:35,015 charges_calc.py:87  ERROR The rental end date 2017-03-22 00:00:00 is earlier than the rental start date 2017-06-12 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,015 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:59:35,030 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:59:35,030 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:59:35,030 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:59:35,030 charges_calc.py:87  ERROR The rental end date 2018-07-29 00:00:00 is earlier than the rental start date 2018-08-26 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,030 charges_calc.py:87  ERROR The rental end date 2017-05-31 00:00:00 is earlier than the rental start date 2017-07-10 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,030 charges_calc.py:87  ERROR The rental end date 2018-07-04 00:00:00 is earlier than the rental start date 2018-10-25 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,030 charges_calc.py:87  ERROR The rental end date 2016-07-28 00:00:00 is earlier than the rental start date 2018-11-03 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,030 charges_calc.py:87  ERROR The rental end date 2017-08-27 00:00:00 is earlier than the rental start date 2018-03-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,030 charges_calc.py:87  ERROR The rental end date 2016-04-29 00:00:00 is earlier than the rental start date 2017-09-29 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,030 charges_calc.py:87  ERROR The rental end date 2016-01-15 00:00:00 is earlier than the rental start date 2017-10-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,030 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:59:35,030 charges_calc.py:87  ERROR The rental end date 2016-07-30 00:00:00 is earlier than the rental start date 2017-01-30 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,030 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:59:35,030 charges_calc.py:87  ERROR The rental end date 2016-02-05 00:00:00 is earlier than the rental start date 2018-06-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,030 charges_calc.py:87  ERROR The rental end date 2018-04-11 00:00:00 is earlier than the rental start date 2018-04-28 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,030 charges_calc.py:87  ERROR The rental end date 2016-01-13 00:00:00 is earlier than the rental start date 2016-08-16 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,030 charges_calc.py:87  ERROR The rental end date 2016-05-10 00:00:00 is earlier than the rental start date 2017-12-16 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,030 charges_calc.py:87  ERROR The rental end date 2016-01-12 00:00:00 is earlier than the rental start date 2018-06-20 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,030 charges_calc.py:87  ERROR The rental end date 2016-02-09 00:00:00 is earlier than the rental start date 2017-08-31 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,030 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:59:35,030 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:59:35,030 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:59:35,030 charges_calc.py:87  ERROR The rental end date 2016-05-28 00:00:00 is earlier than the rental start date 2018-03-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,030 charges_calc.py:87  ERROR The rental end date 2016-04-21 00:00:00 is earlier than the rental start date 2018-03-27 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:59:35,030 charges_calc.py:79  WARNING if the renting days is less than 0, it would cause error
